run_id,benchmark,learner,seed,kind,probe_episode,observation,action,proxy_reward,latent_state,intended_reward
run-e22aa4824ee5d06a,factorial,tabular,0,combined,9,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,10,1,0,1.0,1,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,11,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,12,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,13,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,14,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,15,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,16,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,17,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,18,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,19,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,20,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,21,1,0,1.0,1,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,22,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,23,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,24,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,25,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,26,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,27,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,28,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,29,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,30,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,31,1,0,1.0,1,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,32,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,33,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,34,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,35,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,36,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,37,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,38,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,39,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,40,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,41,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,42,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,43,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,44,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,45,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,46,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,47,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,48,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,49,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,50,1,0,1.0,1,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,51,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,52,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,53,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,54,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,55,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,56,0,0,0.0,0,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,57,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,58,1,0,1.0,1,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,59,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,60,1,1,0.0,1,1.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,61,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,62,0,1,1.0,0,0.0
run-e22aa4824ee5d06a,factorial,tabular,0,combined,63,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,0,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,1,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,2,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,3,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,4,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,5,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,6,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,7,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,8,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,9,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,10,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,11,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,12,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,13,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,14,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,15,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,16,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,17,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,18,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,19,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,20,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,21,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,22,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,23,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,24,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,25,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,26,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,27,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,28,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,29,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,30,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,31,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,32,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,33,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,34,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,35,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,36,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,37,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,38,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,39,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,40,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,41,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,42,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,43,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,44,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,45,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,46,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,47,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,48,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,49,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,50,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,51,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,52,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,53,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,54,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,55,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,56,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,57,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,58,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,59,1,1,0.0,1,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,60,0,1,1.0,0,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,61,0,0,0.0,0,1.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,62,1,0,1.0,1,0.0
run-c54c6f49e23f7a3a,factorial,tabular,1,combined,63,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,0,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,1,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,2,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,3,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,4,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,5,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,6,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,7,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,8,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,9,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,10,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,11,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,12,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,13,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,14,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,15,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,16,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,17,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,18,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,19,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,20,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,21,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,22,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,23,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,24,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,25,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,26,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,27,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,28,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,29,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,30,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,31,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,32,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,33,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,34,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,35,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,36,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,37,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,38,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,39,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,40,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,41,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,42,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,43,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,44,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,45,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,46,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,47,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,48,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,49,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,50,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,51,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,52,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,53,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,54,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,55,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,56,1,1,0.0,1,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,57,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,58,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,59,0,1,1.0,0,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,60,0,0,0.0,0,1.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,61,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,62,1,0,1.0,1,0.0
run-04a72a73c1012f0b,factorial,tabular,2,combined,63,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,0,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,1,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,2,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,3,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,4,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,5,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,6,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,7,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,8,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,9,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,10,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,11,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,12,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,13,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,14,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,15,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,16,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,17,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,18,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,19,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,20,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,21,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,22,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,23,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,24,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,25,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,26,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,27,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,28,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,29,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,30,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,31,1,1,0.0,1,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,32,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,33,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,34,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,35,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,36,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,37,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,38,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,39,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,40,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,41,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,42,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,43,1,1,0.0,1,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,44,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,45,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,46,1,1,0.0,1,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,47,1,1,0.0,1,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,48,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,49,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,50,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,51,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,52,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,53,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,54,1,1,0.0,1,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,55,1,1,0.0,1,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,56,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,57,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,58,0,0,0.0,0,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,59,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,60,1,0,1.0,1,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,61,1,1,0.0,1,1.0
run-ff797973175f9dd6,factorial,tabular,3,combined,62,0,1,1.0,0,0.0
run-ff797973175f9dd6,factorial,tabular,3,combined,63,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,0,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,1,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,2,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,3,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,4,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,5,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,6,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,7,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,8,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,9,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,10,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,11,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,12,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,13,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,14,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,15,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,16,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,17,1,1,0.0,1,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,18,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,19,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,20,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,21,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,22,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,23,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,24,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,25,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,26,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,27,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,28,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,29,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,30,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,31,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,32,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,33,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,34,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,35,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,36,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,37,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,38,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,39,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,40,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,41,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,42,1,1,0.0,1,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,43,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,44,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,45,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,46,1,1,0.0,1,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,47,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,48,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,49,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,50,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,51,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,52,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,53,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,54,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,55,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,56,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,57,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,58,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,59,1,1,0.0,1,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,60,1,0,1.0,1,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,61,0,0,0.0,0,1.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,62,0,1,1.0,0,0.0
run-1d873d9b4b6f3684,factorial,tabular,4,combined,63,0,0,0.0,0,1.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,0,2,0,1.0,0,1.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,1,2,1,1.0,1,1.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,2,2,1,1.0,1,1.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,3,2,1,0.0,0,0.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,4,2,1,0.0,0,0.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,5,2,0,1.0,0,1.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,6,2,0,1.0,0,1.0
run-f0f4f2de1a48bb5d,factorial,tabular,0,combined,7,2,1,0.0,0,0.0
